entry_id,student_id,task_id,topic,difficulty,correct,task_text,solution
2370,3,2370,матрицы,medium,неправильно,"Найдите определитель матрицы [[2, 5], [5, 3]].",
2371,26,2371,дроби,easy,правильно,У ученика было 73 тетрадей. Он отдал 8/2 всех тетрадей. Сколько тетрадей у него осталось?,
2372,27,2372,вероятности,easy,неправильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
2373,13,2373,проценты,hard,правильно,Товар стоит 559 тенге. Его уценили на 20%. Найдите новую цену.,
2374,15,2374,матрицы,medium,правильно,"Найдите определитель матрицы [[3, 3], [0, 5]].",
2375,15,2375,площадь/объём,medium,правильно,Найдите площадь прямоугольника со сторонами 8 см и 14 см.,
2376,16,2376,дроби,hard,правильно,У ученика было 13 тетрадей. Он отдал 7/7 всех тетрадей. Сколько тетрадей у него осталось?,
2377,11,2377,проценты,easy,правильно,Товар стоит 116 тенге. Его уценили на 5%. Найдите новую цену.,
2378,30,2378,матрицы,easy,неправильно,"Найдите определитель матрицы [[4, 4], [0, 2]].",
2379,17,2379,вероятности,medium,правильно,"Монету подбрасывают два раза. Найдите вероятность того, что выпадет ровно один орёл.",
2380,11,2380,тригонометрия,hard,правильно,Вычислите sin 45°.,
2381,11,2381,функции,medium,правильно,"Определите, является ли зависимость y = 3x + 2 функцией.",
2382,6,2382,неравенства,easy,правильно,Решите неравенство: x > 5.,
2383,10,2383,неравенства,easy,неправильно,Решите неравенство: x > 7.,
